DW Review,product_id,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_word_count,review_response_days,review_positive_flag,DW Product,REVIEW_DETAIL_LEVEL
1034,fdba6f37e0258dbca54eb0ed8b293ae0,c4da90a8c2e342338995bf5746859cea,5,,,2017-07-21 00:00:00,2017-07-25 18:16:00,0,4.761111111110949,1,309,no text
1035,fdb86e192fdd20037175daab38af9656,c54629f4fc4dcf65a10efb35322ec769,1,,"Não recebi o produto, assim como nenhum contato por parte do .vendedor",2018-05-12 00:00:00,2018-05-14 09:56:00,12,2.413888888891961,0,310,short review
1036,fdb7db3bff9c924c80ae39b6cd2e82a7,c5728419249a98ac26289f3959bd1436,5,,,2017-09-14 00:00:00,2017-09-15 01:18:00,0,1.054166666668607,1,311,no text
1037,fdb33d3471c9183b30cea8b7b34e4880,c577faa817a66c6f1492728435f53cd0,5,,,2018-01-12 00:00:00,2018-01-14 22:44:00,0,2.9472222222248092,1,312,no text
1038,fdb30642264bf639de6968a1b8d72c63,c5976a5a98e854fb23d7e03c6754ae60,5,,,2017-08-08 00:00:00,2017-08-10 11:11:00,0,2.4659722222204437,1,313,no text
1039,fdb0400657b935e026dc0521ba81c3d2,c5be8de5421e658a45042d6ca6a4ff64,5,,,2017-12-12 00:00:00,2017-12-13 22:58:00,0,1.9569444444423425,1,314,no text
1040,fdaed9f1261debbac5fc4459dc4fad1c,c5d83c2523ef15209c8faf5133a7bafb,3,,"Estava faltando apenas um produto, eu recebi hoje , muito obrigada!_x000D_
Tudo certo!_x000D_
_x000D_
Att _x000D_
_x000D_
Elenice.",2017-12-16 00:00:00,2017-12-19 23:21:00,13,3.9729166666656965,0,315,short review
1041,fdad129d8e902058f98862f23dcf6978,c5efc0219f2949a8f81d5e8b39b9ca0c,3,,Recebi corretamente o produto,2017-03-23 00:00:00,2017-03-23 22:03:00,4,0.9187499999970896,0,316,short review
1042,fdad06d08341796c0a7975fcaaba7a2e,c6651e175e432ceceec4c2e34c8f403b,4,,"Recebi, a bolsa é diferente mas gostei estava previsto pra 31 de janeiro estava achando muito tempo porque é pra escola e estou aguardando o vale compra da primeira compra da bolsa que não deu certo",2018-01-20 00:00:00,2018-01-21 03:06:00,36,1.1291666666656965,1,317,long review
1043,fdac82e439dafa5f87a9547581532380,c68c027ea1d9979f147099c68efd93e6,5,10,"Gostei muito , o objeto veio o mesmo comprado, já comprei em outras lojas e veio outra cor ñ Gostei! Com lannister tudo ok.",2018-06-19 00:00:00,2018-06-22 01:55:00,24,3.0798611111094942,1,318,long review
1044,fdab4c1b0c356b42df5846952f5b47af,c6badcbdcaa9b8d722fa9d4e83ad1fad,5,,,2017-12-13 00:00:00,2017-12-17 09:09:00,0,4.381249999998545,1,319,no text
1045,fda95fe26bc353f8a0cc05c8d109d453,c6efaad58db24d7893e80870315ffd88,5,,,2018-03-07 00:00:00,2018-03-12 18:14:00,0,5.759722222224809,1,320,no text
1046,fda8e9e4aa94f525fc48f6777ff040ea,c70f661829da37bccaeda6bcb6aed01e,5,,O pedido chegou antes do prazo. Obrigada.,2018-04-03 00:00:00,2018-04-04 16:59:00,7,1.7076388888890506,1,321,short review
1047,fda6e6a7a94613adeb9bc945a6dbcc10,c7475b2c4448321756b6136327f1394e,5,super recoendo,muito bom e rapido quando vi ja tinha chegado,2018-08-23 00:00:00,2018-08-24 18:42:00,9,1.7791666666671517,1,322,short review
1048,fda6a1e500285956c972ec2fe10f4923,c773e43d2abb5692d3184d1446750b7e,5,,,2017-11-15 00:00:00,2017-11-16 16:52:00,0,1.702777777776646,1,323,no text
1049,fda36cbf21cf89adaae228f08c1e4121,c7a2bc358b0822d856a03847e920fc43,5,,,2018-08-16 00:00:00,2018-08-21 19:22:00,0,5.806944444440887,1,324,no text
1050,fda2e10316a83bcf6ffa52fc891642f2,c8d187a7c6b2a9ae76018912fc5711c3,5,,"O produto é muito lindo e está com preço excelente! A entrega foi super rápida, ocorrendo muito antes do prazo! _x000D_
Recomendo! O quarto ficou irado!!!!",2018-01-01 00:00:00,2018-01-03 14:46:00,25,2.6152777777751908,1,325,long review
1051,fda130b26c5b4ddabb0cec19a06abff7,c8e2f863d06122704b8ac13e9ef42b06,5,,,2018-08-31 00:00:00,2018-08-31 20:43:00,0,0.8631944444423425,1,326,no text
1052,fd9f8eff0fa910129e366594485e00dd,c92cdd7dd544a01aa35137f901669cdf,4,Muito bom.,"Recebi exatamente o que esperava. As demais encomendas de outros vendedores atrasaram, mas esta chegou no prazo.",2018-06-07 00:00:00,2018-06-09 18:44:00,17,2.780555555553292,1,327,long review
1053,fd9becacfcf0cebb9756687af69c716a,c933a1949316acd1f01364854011c89b,5,,,2018-08-01 00:00:00,2018-08-07 13:37:00,0,6.567361111112405,1,328,no text
1054,fd9bc1610a48cabefb0ef59453f7ebeb,c9679837d95561e1451f60911ad6042d,5,,,2018-03-17 00:00:00,2018-03-17 23:34:00,0,0.9819444444437977,1,329,no text
1055,fd979b0722a18a4fb9dfe333eefeead2,c9cfd2d5ab5911836ababae136c3a10c,5,,,2017-12-23 00:00:00,2017-12-26 14:36:00,0,3.608333333329938,1,330,no text
1056,fd97587c26811f6072bacce1484fbf65,c9e84bd400dc46b4d4c663076dcddb30,4,,,2018-04-21 00:00:00,2018-04-24 01:09:00,0,3.047916666670062,1,331,no text
1057,fd939dd54384f5681c327919e8f6a1b8,ca21ff9bdc64ce15d2be8e09bbc5a115,1,,,2017-05-06 00:00:00,2017-05-09 11:19:00,0,3.4715277777795563,0,332,no text
1058,fd92a7f41be98d0580faa2e6683b4ca0,ca5b86a1423e560c086b5a2a06c9f702,5,,,2018-03-26 00:00:00,2018-03-26 19:15:00,0,0.8020833333357587,1,333,no text
1059,fd925ce72399e23cbc5d75e224fc2b57,ca5bc3c72f83c6fb95f7f72b290a492c,5,,"produto conforme anunciado, e veio antes do prazo...perfeito",2017-09-12 00:00:00,2017-09-12 20:58:00,8,0.8736111111138598,1,334,short review
1060,fd9222f5293048868b832e5179fa3ec5,ca7402594d96f3231ee1bbae27da1e29,5,,,2018-02-20 00:00:00,2018-02-21 01:40:00,0,1.0694444444452529,1,335,no text
1061,fd91e23b4465803725f329b39afe018a,ca8e5e40f55fbffaa631de686b627dde,5,,,2018-02-22 00:00:00,2018-02-23 17:32:00,0,1.7305555555576575,1,336,no text
1062,fd8a63e7365ea8b19f4ba50e07a89a06,ca912b833f218e7ecc18c7f3f3108586,5,,"Produto bom. Entrega antes do prazo_x000D_
",2017-11-14 00:00:00,2017-11-15 12:08:00,6,1.5055555555591127,1,337,short review
1063,fd8a5b9a8a79d7ba0739d69be5dc5aa1,ca9e2ad6a3c9afc90a32922f4c0e17e7,5,,,2018-02-17 00:00:00,2018-02-19 10:18:00,0,2.429166666668607,1,338,no text
1064,fd87595e4b416c50ca77899592f2bef3,cad9ca7f182cf2861811d5855862e2fd,4,,"gosto de comprar nessa loja porque agente ñ precisa avisar da entrega_x000D_
",2017-09-19 00:00:00,2017-09-21 01:32:00,12,2.06388888888614,1,339,short review
1065,fd85f34d70edf41fbea6a3269d183e00,caf7d6d68090fedf0f47b27aff4b4eaf,5,,,2017-12-05 00:00:00,2017-12-07 23:34:00,0,2.9819444444437977,1,340,no text
1066,fd8427a5b8ddccc638a8861eed9aef64,cb0afd21795569cda373d39c5a0ca502,3,,ainda não recebi o produto,2017-11-18 00:00:00,2017-11-19 00:10:00,5,1.0069444444452529,0,341,short review
1067,fd7fd78fd3cbc1b0a6370a7909c0a629,cb0de6745dc7d44ff821eabbc2613df9,1,,"Os pincéis vieram amassados, não condiz com algumas fotos, mas condiz com a descrição. São fracos, não cabem na case e um veio descolado ",2017-05-26 00:00:00,2017-05-27 11:17:00,24,1.4701388888861402,0,342,long review
1068,fd7d446e2582c5bbc8be63f9179e98ac,cb20f4003e7cc33a1a5d1d21ae44c7fd,3,,,2018-03-17 00:00:00,2018-03-19 14:19:00,0,2.5965277777795563,0,343,no text
1069,fd7d2e006bf144655148da8077bd8d4f,cb2fc3e5711b5ae85e0491ee18af63ed,3,,"Produto bom, porém o que veio para mim não condiz com a foto do anúncio.",2018-01-31 00:00:00,2018-01-31 23:29:00,15,0.9784722222248092,0,344,long review
1070,fd78812672eb8dd819fad93951bdbe64,cb50716c99a5928ef74d3052408b77ed,5,Ótimo ,"Protudo chegou em ótimo estado de conservação, e antes do prazo!",2018-06-09 00:00:00,2018-06-10 11:52:00,11,1.4944444444408873,1,345,short review
1071,fd76f22bf3648e0dd4295e593def7664,cb6097b53f2d6ceba3c58379e39c2cf7,5,Muito bom,,2018-06-27 00:00:00,2018-06-28 16:11:00,0,1.6743055555562023,1,346,no text
1072,fd76a5a3907232c96615967475f8689f,cb6fe4f91f83d9222b7c8e14959055e1,3,,,2018-05-10 00:00:00,2018-05-13 22:51:00,0,3.952083333329938,0,347,no text
1073,fd6d9e3d204e6e693f4edd48ac33487e,cb929ffa8e05eedbe07807f1785c96dc,5,,,2018-08-28 00:00:00,2018-08-29 02:35:00,0,1.1076388888905058,1,348,no text
1074,fd6c1e7562ca075a0c3e11cdc1158d82,cbaa2ae22347e22bbb037d421072eee9,5,,Compra perfeita. ,2017-11-15 00:00:00,2017-11-21 10:22:00,2,6.431944444440887,1,349,short review
1075,fd68051e3deccde23af3d77152129c5a,cbd63dc4f83043f2714e48fe8a83957d,5,,Produto de ótima qualidade. Adorei!,2017-07-18 00:00:00,2017-07-21 12:51:00,5,3.5354166666656965,1,350,short review
1076,fd60771c56d987cda1dc0169f4452e65,cc2b21775364b08a1ee52c1405cef6fa,5,,,2018-04-21 00:00:00,2018-04-24 15:12:00,0,3.633333333331393,1,351,no text
1077,fd5dd5fe13fcd7d1d4d6322e35c559f0,cc4e1115d5c84efa5976f12404569949,5,,"Produto exatamente conforme descrito._x000D_
Chegou bem antes do prazo!",2018-04-04 00:00:00,2018-04-04 21:30:00,8,0.8958333333357587,1,352,short review
1078,fd5c5a67cd369732c2ac20dbd574d1d4,cca1567911b8150cfda5ce46e6a8ad7a,4,,"Produto de alta qualidade. Descrição confere com o produto_x000D_
Entregue no tempo certo._x000D_
Recomendo.",2017-10-01 00:00:00,2017-10-03 20:57:00,12,2.8729166666671517,1,353,short review
1079,fd55ab8af788f6bba621cd37a8701889,cca1f09408bb9c03ccc236339d4b2c61,5,,,2018-01-04 00:00:00,2018-01-07 05:25:00,0,3.225694444445253,1,354,no text
1080,fd538a6af86a4b1b8546ec67d04a6323,cd6f089e896732c91671704c7f51790e,4,,,2017-08-18 00:00:00,2017-08-19 13:16:00,0,1.5527777777751908,1,355,no text
1081,fd52a24b7fa473a6c7a62a5ee7579def,cd8f002e6ad2f2fc506eda02cb46e275,4,,,2017-05-16 00:00:00,2017-05-21 21:03:00,0,5.877083333332848,1,356,no text
1082,fd5165e9ee553f6e1bc24e5103ceb50b,cd9125d39cfcb70ed3967732642e4864,3,,"Achei a qualidade do produto muito ruim, não veio nenhuma bucha ou parafuso para fixar na parede.",2017-06-15 00:00:00,2017-06-19 02:23:00,17,4.099305555559113,0,357,long review
1083,fd4b4443bc919df49bbcc062742b8f06,cdb1de4757ded14025722e0054011c11,4,,,2017-11-08 00:00:00,2017-11-08 11:08:00,0,0.4638888888875954,1,358,no text
1084,fd4a96848f84ddaabcdc5bdbf831a194,cdc5c81bd9377ccbf9cb95f05648c31b,5,Recomendo,,2018-06-22 00:00:00,2018-06-24 23:07:00,0,2.9631944444408873,1,359,no text
1085,fd471a043ee8b8dd27f4086495e0724c,cde97e23deec3aa11e838402378706ee,1,,"Não posso! Estou aguardando a chegada do produto que comprei!Logo que isso aconteça, terei minha opinião formada!",2017-12-22 00:00:00,2017-12-22 12:20:00,17,0.5138888888905058,0,360,long review
1086,fd45ce2fbdcaa362dfb5d1a21e87a711,ce87e38ac994c81c48da4d5943ae56bb,3,,"A compra efetuada foram dois ursos que rezam, um rosa e um azul, recebi somente um dos produtos que adquiri, o rosa, estou aguardando retorno do vendedor, sobre o que ocorreu e se vou receber o outro",2018-02-22 00:00:00,2018-02-23 02:24:00,37,1.0999999999985448,0,361,long review
1087,fd445af3bbca370905733a0bf87b89bd,cea53cba54c5c3a5d28db7b0bb013ace,5,,"Recomendo a todos. Produto de ótima qualidade, entregue sem problemas.",2017-09-14 00:00:00,2017-09-15 00:58:00,10,1.0402777777781012,1,362,short review
1088,fd440fd792fd8a4b681f1eb258c25445,cf1917bdb6925187eb7886ad0a11e745,4,bom,,2018-07-24 00:00:00,2018-07-27 02:00:00,0,3.0833333333357587,1,363,no text
1089,fd4269ef0b64a4ef82eb098107665158,cf5d3abbc10e5f4de160732fe03432ce,5,,,2017-04-12 00:00:00,2017-04-13 00:59:00,0,1.0409722222248092,1,364,no text
1090,fd424396761d9e1609c5516b7d8ce17b,cf6ec44a22aa0a5493571b9de442d618,5,,"Continuem assim, com essa responsabilidade com o consumidor, tanto no produto, quanto no prazo de entrega. Primeira vez que compro e vou comprar muitas. Obrigado.",2018-03-17 00:00:00,2018-03-24 00:22:00,25,7.015277777776646,1,365,long review
1091,fd40f3ef9c7fb9c550619a88af47a5de,cf75ba3b3b16ca972335c42fbf21efdc,5,,,2017-07-29 00:00:00,2017-07-30 00:54:00,0,1.0374999999985448,1,366,no text
1092,fd3ceef50842d4449ec638256dcf2147,cf8b4347ae76e6b7992a8c63f3d51774,5,otimo,tudo certinho entrega no prazo ótimo.,2018-08-03 00:00:00,2018-08-06 11:48:00,6,3.491666666668607,1,367,short review
1093,fd3a4121e687a6b84e7af92606d5d718,d0c2b9d96c387604a96ae43e7126cf9b,4,,foi bom,2017-05-16 00:00:00,2017-06-09 20:20:00,2,24.84722222221899,1,368,short review
1094,fd37eb547d2c63b60bcefd68951ee54d,d0d5bd829045a78ca12fc12bdcd99fce,4,,,2018-07-03 00:00:00,2018-07-04 17:42:00,0,1.7375000000029104,1,369,no text
1095,fd3449bd706d46a7196d18bbd38b32f4,d0fb41dbf847768e47e51c87a3bb6080,5,,,2017-12-07 00:00:00,2017-12-08 01:16:00,0,1.0527777777751908,1,370,no text
1096,fd33cf682028dd12dea92f2ec002c6e7,d1022bc36ae98c11c7479dedc36f837f,5,,,2018-04-04 00:00:00,2018-04-05 12:32:00,0,1.5222222222218988,1,371,no text
1097,fd29afd700b83ec4c34fe4a5b68fc23d,d10aa47a4914ed4e55ee13dc41198aa6,4,,,2018-07-12 00:00:00,2018-07-12 19:44:00,0,0.8222222222248092,1,372,no text
1098,fd28b464cf1660a67606f7b48c8c38c6,d126b51cf6665c5a873f58a1a8fe0f2e,5,,,2018-02-02 00:00:00,2018-02-03 19:22:00,0,1.8069444444408873,1,373,no text
1099,fd25ab760bfbba13c198fa3b4f1a0cd3,d1706e7fbde9d6d95f5a3f4f72cfed6b,4,,,2018-07-12 00:00:00,2018-07-19 11:23:00,0,7.474305555559113,1,374,no text
1100,fd220f6fd5a3f13ef9db07428f9c935d,d1d0314fe4b0de4c64836f67af681083,5,,,2018-01-31 00:00:00,2018-01-31 18:32:00,0,0.7722222222218988,1,375,no text
1101,fd2168a1a9661512d53cb23d6d23ee02,d21bbc789670eab777d27372ab9094cc,5,Ótimo,Loja nota 10,2018-07-10 00:00:00,2018-07-11 14:10:00,3,1.5902777777810115,1,376,short review
1102,fd206f3c185fd47c22d6de48f25133fe,d2322bd5a219c030b3c0d7a80fe27b8f,4,,,2018-07-27 00:00:00,2018-07-28 11:06:00,0,1.4625000000014552,1,377,no text
1103,fd1eb7fd67e76cf3283618735a57cbcd,d23ac17822a812782cf7f848b2a8b38b,1,,,2018-04-22 00:00:00,2018-04-26 10:25:00,0,4.4340277777810115,0,378,no text
1104,fd1e94b07608d8b4a74b0c81dd4fe10e,d25d2e0b0eb387be916ed0f850cca75f,5,,,2018-05-16 00:00:00,2018-05-17 00:55:00,0,1.0381944444452529,1,379,no text
1105,fd1d81ca3e323dfc0b3f48e0225e4bbf,d26b3dcf847dd648290f19b49946f4ae,3,,,2018-05-19 00:00:00,2018-05-21 10:31:00,0,2.438194444446708,0,380,no text
1106,fd1b303c073ff6cdf78c7ad4d25b5409,d28138dcbee5d50ca9dddb812d21ce85,5,,Lindo... Só faltou instruções da troca de pulseiras.,2018-03-18 00:00:00,2018-03-18 16:55:00,8,0.7048611111094942,1,381,short review
1107,fd1abebad3478dd37080b399656dbb7d,d2a447f6214442db7c22636a6ec3a933,5,,,2018-03-30 00:00:00,2018-04-02 11:52:00,0,3.4944444444408873,1,382,no text
1108,fd1976772549ed5b4aed965293122ac8,d2ab760b550d788a438048f6fca52aef,5,,,2018-01-11 00:00:00,2018-01-12 09:53:00,0,1.4118055555591127,1,383,no text
1109,fd18f2f8c3c6818f28fee7202d811830,d2b2e7612330948a735af300611bb922,3,,"O aparelho chegou apresentando defeito, não está apresentando todas as funções no visor digital.",2018-02-16 00:00:00,2018-02-18 22:53:00,14,2.953472222223354,0,384,short review
1110,fd16d6944e49931ace2c99037c4d8868,d3026389eec4fc7f7bf2b2dc457ea02c,3,,,2018-03-06 00:00:00,2018-03-06 21:00:00,0,0.875,0,385,no text
1111,fd15dec337d57a332d25ec667eb5e859,d31fe8f01470eff5b2a3668c9a328913,5,,Recomendo.,2017-05-08 00:00:00,2017-05-08 17:29:00,1,0.7284722222248092,1,386,short review
1112,fd1446e03cb63518fdc2d2e91f6208b2,d34ad0ccdfa8649968e8eb3cac55e8b4,1,,"Gostaria de receber os produtos corretos, tentei realizar a troca pela devolução de dinheiro no cartão, mas o site da lannister não possibilita que seja realizado.",2017-09-17 00:00:00,2017-09-18 20:58:00,26,1.8736111111138598,0,387,long review
1113,fd12e3863702114b037de431a73ed139,d36219dfadc3a5b07ab66670d23915ad,5,,"Acho que rastreando o produto devia ser melhor e mais preciso, mas no geral foi uma ótima experiência ",2016-10-19 00:00:00,2016-10-20 12:40:00,18,1.5277777777810115,1,388,long review
1114,fd1061ebebbb9892c59897096066dec5,d3b4d016ccfc708c50866b550f903b9d,2,,"Comprei o produto, paguei no boleto e só recebi metade do produto, anunciaram uma coisa é mandaram outra. Muito insatisfeita 😡😡😡",2017-12-31 00:00:00,2018-01-03 20:49:00,21,3.867361111108039,0,389,long review
1115,fd0f7402731790468090d7895cf61c0f,d433c252647c51309432ca0b763f969b,1,,,2017-09-03 00:00:00,2017-09-06 16:11:00,0,3.6743055555562023,0,390,no text
1116,fd0e6b3e2ab6191b59d373995a5b747a,d44b85fda6987ad606e1b7c62dd481e4,4,,produto entregue conforme anunciado.,2017-09-05 00:00:00,2017-09-06 12:31:00,4,1.5215277777751908,1,391,short review
1117,fd0dc040197a6ac42d115243a8cee1dc,d49137ea593f67aa74446503e88aa91d,1,,"O produto entregue difere do pedido_x000D_
trata-se de um produto inferior!_x000D_
Gostaria que fosse solucionado o problema!_x000D_
Não estou satisfeito com procedimento!",2018-04-21 00:00:00,2018-04-23 09:26:00,19,2.3930555555562023,0,392,long review
1118,fd0cabf47b122be0cbaaac86fc34b4a8,d4dd711deb7ed69ab30d5e4e8e46ae17,5,,,2017-08-31 00:00:00,2017-09-12 02:17:00,0,12.09513888888614,1,393,no text
1119,fd0c762860528d119344e1377b574fc5,d51ed05f67b66d49ec9c0d2781068366,3,,"Esperava mais, as toalhas poderiam ser mais grossas.",2017-09-06 00:00:00,2017-09-07 01:11:00,8,1.0493055555562023,0,394,short review
1120,fd09697dea5aa0de13308b83c6e03f69,d520ba19c88c06368af568b01eca482a,5,,,2018-01-05 00:00:00,2018-01-07 17:50:00,0,2.743055555554747,1,395,no text
1121,fd0731561b291a28f6a3a189e86a1107,d56d41853973652b669b8c1ef895cd8c,5,,,2018-08-07 00:00:00,2018-08-07 23:14:00,0,0.9680555555532919,1,396,no text
1122,fd06ee724785658f80f21107c42352a8,d57d9f0b3b394efb178c9a259b2c9149,3,,,2017-12-30 00:00:00,2018-01-01 22:56:00,0,2.9555555555562023,0,397,no text
1123,fd0065af7f09af4b82a0ca8f3eed1852,d5f52592440083e468b7d8a45a050dd7,1,,,2018-04-24 00:00:00,2018-04-26 18:27:00,0,2.7687500000029104,0,398,no text
1124,fcffe8b68efdfe24c139e44753dc505e,d6050b36487220bdaccd334bb5ef4743,5,MUITO BOA AMERICANA ,Ótima rápida na entrega OBRIGADO ,2018-08-25 00:00:00,2018-08-25 22:07:00,5,0.921527777776646,1,399,short review
1125,fcfe8ebda270478afa5867ec5e46e7be,d652b9acf87424aeb3fad6f98ec24c0c,5,,,2017-11-18 00:00:00,2017-11-20 02:27:00,0,2.102083333331393,1,400,no text
1126,fcf8767deaa2d325a3150d5bcb8acbea,d6b0a9e1cc2bd827de2f63af37710456,1,Comprei 2 produtos,Comprei 2 produtos so mandaram 1 e n mim deram nenhuma justificativa !,2018-04-27 00:00:00,2018-05-07 14:58:00,13,10.62361111111386,0,401,short review
1127,fcf6d4fd2e97087087d61d228999d662,d6c0b888949f0c3f236d67f588913930,4,recomendo,trabalho com profissionalismo das lojas lannister. indico com certeza,2018-07-01 00:00:00,2018-07-03 22:47:00,9,2.9493055555576575,1,402,short review
1128,fcf6ad274391aea29f5d6e5ef9da5050,d6d5cff1c0deb8e040dbb6d13db4aae7,5,,,2018-05-25 00:00:00,2018-05-29 20:06:00,0,4.837500000001455,1,403,no text
1129,fcf64c72035fc6f17660bae96c933ffb,d73b330b3ea514de72f3aec5e62e6b3a,2,,Depende para que eu possa avaliar se resolverem meu problema pos a compra era 4 os correios só entregarão um pacote contendo 2 peneus,2018-01-09 00:00:00,2018-01-13 00:47:00,24,4.03263888888614,0,404,long review
1130,fcf50ee5ad1f1a48671052487d2b0bff,d759baf5b86943cc94607ca678da40f4,5,ótimo,,2018-08-16 00:00:00,2018-08-20 23:07:00,0,4.963194444440887,1,405,no text
1131,fcf4c9a897ae906e5a467ebf4589dffd,d787fbb1d82b03002a639241a372e3ea,5,,,2018-08-03 00:00:00,2018-08-03 23:08:00,0,0.9638888888875954,1,406,no text
1132,fcf41b0fb1a95c8f66330d698d55a532,d790573210817a72d63c85395a9ebab2,5,,,2018-06-22 00:00:00,2018-06-23 13:01:00,0,1.5423611111109494,1,407,no text
1133,fcf39794919367e915d2656291f99564,d7c4def1724e46cacc8701632b277494,3,,,2018-07-11 00:00:00,2018-07-15 00:50:00,0,4.0347222222189885,0,408,no text
1134,fcf311603fa276d415c006188e7bd070,d7c4f2aaa7ef33177252135f89907b3b,5,,,2018-03-22 00:00:00,2018-03-22 22:33:00,0,0.9395833333328483,1,409,no text
1135,fcf28afb1353f2f12ea041dd74954226,d7dfdfa0beeac5bc126eaf7d231598fd,5,,,2018-04-25 00:00:00,2018-04-26 03:08:00,0,1.1305555555591127,1,410,no text
1136,fcf19b6b1ff4a17bcd6ca9675b58aa6f,d7ea05bb4f9c77d606fd90b1a27e317d,1,,Comprei o produto dia 25 de fevereiro e hoje dia 29 de marco não fora entregue na minha residência. Não sei se os correios desse Brasil e péssimo ou foi a própria loja que demorou postar.,2018-03-29 00:00:00,2018-03-29 23:13:00,36,0.9673611111138598,0,411,long review
1137,fcebf00185e30ec68a53482496656b25,d7f523d6265887575401237411e1d733,4,,,2018-08-22 00:00:00,2018-08-22 19:28:00,0,0.8111111111138598,1,412,no text
1138,fce976d7954f915c971fb93ac8724681,d838d6e37f4ee0ce4d0a56e5d5211038,1,,O produto ainda não chegou,2018-01-23 00:00:00,2018-01-23 17:42:00,5,0.7375000000029104,0,413,short review
1139,fce345e86ad30c0a8de7f92f71ecb4cc,d83b784ad6ff9896198595107667a60c,5,,,2018-03-24 00:00:00,2018-03-26 12:38:00,0,2.5263888888875954,1,414,no text
1140,fce1a7007f115fe2b900a7592ee87c47,d860fd3252122f7453a5810977446a0b,4,,,2018-02-24 00:00:00,2018-02-25 20:02:00,0,1.8347222222218988,1,415,no text
1141,fce15962a64fe4b658917a18983fb266,d866da31ddcd55611d096d852843b2f7,4,,,2018-03-29 00:00:00,2018-03-30 11:58:00,0,1.4986111111138598,1,416,no text
1142,fcdebbb6946ae0ff528fe189ad53de46,d8d62030afbc777000b61bdfc7312939,2,Entrega de encomenda,Penso que deveria haver um modo de se comunicar com a empresa caso acontecesse de encomenda não ser entregue ,2018-08-31 00:00:00,2018-08-31 10:22:00,19,0.4319444444408873,0,417,long review
1143,fcde1899043318107d8f0ae043f69bc3,d8e8c42271c8fb67b9dad95d98c8ff80,5,,,2017-12-30 00:00:00,2018-01-02 10:54:00,0,3.454166666670062,1,418,no text
1144,fcddf470369a3a13fc7b6146ac3a816e,d8f61c7fcd172785563a65cd65a8cea8,5,,OK,2017-11-19 00:00:00,2017-11-22 19:34:00,1,3.8152777777795563,1,419,short review
1145,fcdb929c70287379ce31deed3f733d72,d92b28e1533de65ba31b2d6756a72faf,5,,Ótimo serviço,2018-01-23 00:00:00,2018-01-24 23:37:00,2,1.984027777776646,1,420,short review
1146,fcda3a9193321b42d5b6177aa4f9e3ed,d95ffc47f9741048c6872cb8d3ed0e8b,5,,,2018-05-16 00:00:00,2018-05-16 23:16:00,0,0.9694444444467081,1,421,no text
1147,fcd98736b0f93602db185e73afddefc1,d9a698c933fad5b823b046fc092226a7,5,,,2017-09-15 00:00:00,2017-09-16 08:13:00,0,1.3423611111138598,1,422,no text
1148,fcd525d5a642e0fe40613667da935322,da0e38f1e309050bbc68b200c2538188,5,,,2018-04-27 00:00:00,2018-04-27 23:05:00,0,0.9618055555547471,1,423,no text
1149,fcd3383d6f4f1c10260d479342c4fd54,da4ff86983d0c9b8405e9c8b56ddb6c7,1,,,2018-01-27 00:00:00,2018-01-30 00:35:00,0,3.024305555554747,0,424,no text
1150,fcd119ff3868ddbb0013932039418ede,da56af7a9b34fdcf8819096258def9f6,5,Ótimo,"Chegou antes da data prevista , eu recomendaria para meus amigos a loja stark está de parabéns .",2018-08-14 00:00:00,2018-08-20 20:45:00,18,6.864583333335759,1,425,long review
1151,fcd0a70961c103799897803f4e49c628,da6919696d33832d2280b7bca195b94b,5,,Excelente produto!!,2018-03-21 00:00:00,2018-03-23 00:53:00,2,2.0368055555591127,1,426,short review
1152,fccd4d9159e9566d6c8708ffd6af7aa4,da9f8f6a08145c2d7c041e57a3f262be,4,capa de notbuk ,Veio conforme o anunciado simples mais bonita. ,2018-08-31 00:00:00,2018-08-31 21:43:00,7,0.9048611111138598,1,427,short review
1153,fcc54227ff8274a40686b505d5874e8c,dad605a71e59cdef6fcecfc9bf514ca1,3,,,2017-01-31 00:00:00,2017-02-01 12:04:00,0,1.5027777777795563,0,428,no text
1154,fcc27d197f2e7be2b9a8ecedfd1a1730,dafd8ae6a06afff04e7a38a08caa4cf6,5,,,2018-08-23 00:00:00,2018-08-23 20:38:00,0,0.859722222223354,1,429,no text
1155,fcc22617447eefe483e5e60d6bdf7b22,db168e3b1bb8b376934b2c5985cb3eda,5,,,2018-03-11 00:00:00,2018-03-11 12:51:00,0,0.5354166666656965,1,430,no text
1156,fcbdd87d29fc2d2fe700a7459d43445a,db64106aff6c7180cb841937f43f5f44,1,Entrega atrasada,Ainda não recebi o produto...,2018-05-24 00:00:00,2018-05-25 01:27:00,5,1.0604166666671517,0,431,short review
1157,fcbb2b8c6eb8c27d15790d9834b253b4,dbd06e3177ccd26a3c617b5155a1d5c8,5,,,2017-02-25 00:00:00,2017-02-27 12:14:00,0,2.5097222222248092,1,432,no text
1158,fcbb0fb955e82fdf9afbb3641b5a6ac0,dbfd8cba8b9ceff10f99ac7274f033b3,5,,Tudo cento e no prazo recomento,2017-06-23 00:00:00,2017-06-23 23:35:00,6,0.9826388888905058,1,433,short review
1159,fcb9824e33f82adb4fcac27ef46905b5,dc92cf357f5eb4d61b6a95fed53d17e1,5,,Entrega bem antes do prazo perfeito!!,2018-08-14 00:00:00,2018-08-15 17:18:00,6,1.7208333333328483,1,434,short review
