DW Includes,order_id,order_item_id,shipping_limit_date,price,freight_value,customer_unique_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,order_status,Total_Item_Amount,Customer_Age_At_Order,Order_Gap,DW Review,DW Customer,DW Product,DW Seller,ON_TIME,product_type,seller_state,repeat_customer
1081,e9d5fd7f8cef3acbe54ba2b771856038,1,2018-05-17 20:57:00,29.99,16.32,57f06135a2656bfab535243f705fc8f6,2017-04-15 17:31:00,2017-05-10 09:56:00,2017-05-22,delivered,46.31,25,25.0,535,203,535,333,1,Books,SP,1
1082,ea39d327906c9e8540a9b0f5004dcf46,1,2017-09-08 17:04:00,16.9,10.96,3cc8e80baa86a7befe2b24568cd0faf0,2017-08-08 23:46:00,2017-08-18 16:43:00,2017-09-05,delivered,27.86,45,10.0,536,127,536,334,1,Pets,RS,1
1083,ea8d7eb561a1c07f203cd9af8c59873b,1,2018-05-23 12:52:00,63.0,23.35,df1710893e1797d2c3d83b8840ddb0e4,2017-10-21 12:43:00,2017-11-01 14:11:00,2017-11-10,delivered,86.35,50,11.0,537,114,537,335,1,Makeup,PR,1
1084,eab1323931616e5f3e93993cdc621291,1,2017-11-30 13:35:00,89.0,23.35,4dfa53e424b44b9dcb3965683078712d,2017-04-26 21:02:00,2017-05-08 16:13:00,2017-06-06,delivered,112.35,21,12.0,538,283,538,336,1,Shoes,SP,1
1085,eafe112a93e3cab02e7227e619bb73fc,1,2017-07-04 10:35:00,159.0,19.21,0301e2b22f44b5a060987ecf49f8ada8,2017-05-25 20:33:00,2017-06-19 14:58:00,2017-06-21,delivered,178.21,54,25.0,539,123,539,337,1,Bathroom,SP,1
1086,eb2d13a05138994cbcc09986aabdb9b3,1,2017-05-22 03:22:00,99.99,16.95,12d1cda209613cd60b9d242181be7077,2018-03-03 02:21:00,2018-03-27 21:56:00,2018-04-20,delivered,116.94,35,24.0,540,92,540,338,1,Makeup,MG,1
1087,eb4d305848989350701a75e1cb3c0a93,1,2017-08-31 11:35:00,23.89,8.72,fc5e5fe0a1c88aebef8f551bc84abd9c,2017-04-20 09:57:00,2017-05-02 14:33:00,2017-05-24,delivered,32.61,25,12.0,541,339,541,339,1,Accessories,SP,1
1088,eb6ab30cb30bdde1094fc3b0ee26a2d9,1,2017-11-03 17:06:00,21.99,15.1,68652e69a77dec3f573ef0135541f6b5,2018-05-16 17:25:00,2018-06-08 23:47:00,2018-06-06,delivered,37.089999999999996,26,23.0,542,192,542,340,0,Musical Instruments,SP,0
1089,eb92ca9ec0ad2f752061eeae4cff2f6e,1,2017-12-18 04:09:00,188.0,16.07,ed3540836eb82093f5647ec31a037f42,2017-05-03 10:06:00,2017-05-10 08:37:00,2017-06-16,delivered,204.07,25,7.0,543,241,543,341,1,Home Design,GO,1
1090,eb9afe3c048ef7be0e99305193ee4ded,1,2017-10-18 21:49:00,109.9,13.11,9190d6ac7534e99da5edfd3aa43b29a6,2017-03-28 19:43:00,2017-04-07 07:13:00,2017-04-24,delivered,123.01,40,10.0,544,287,544,342,1,Books,SP,1
1091,ebb9db2cf338e9643c0335094dcd0299,1,2018-02-06 13:47:00,59.9,14.73,96d0aa18ee946b81f6b78e07830194a2,2017-09-28 21:04:00,2017-10-11 18:03:00,2017-10-26,delivered,74.63,28,13.0,545,109,545,343,1,Gadgets,RS,1
1092,ebdaf57f968f138db2203c944dafd49a,1,2017-08-31 02:24:00,139.9,16.74,aed838b04abeb2fb94566d0a073bd718,2017-09-11 19:54:00,2017-09-27 17:15:00,2017-09-28,delivered,156.64000000000001,29,16.0,546,104,546,344,1,Decor,MG,1
1093,ebe0a2b49f09387ce9e38a8353ae7f27,1,2017-10-09 02:24:00,379.0,79.94,46dd28b3f7e33b789acf42d3093b7773,2018-08-10 21:08:00,2018-08-15 18:38:00,2018-08-17,delivered,458.94,19,5.0,454,190,454,345,1,Art,SC,1
1094,ebe76afae9242fc70b0b807b78f17adb,1,2018-08-24 07:04:00,33.9,13.82,ffe254cc039740e17dd15a5305035928,2017-04-02 16:33:00,2017-04-20 09:33:00,2017-05-11,delivered,47.72,35,18.0,455,205,455,346,1,Musical Instruments,SP,1
1095,ebf5000bc2e96a884fd7536b9d28100b,1,2018-01-18 20:49:00,208.1,43.49,5b540c6a8886384d1772215e6a189804,2017-04-15 13:21:00,00:00:00,2017-05-12,processing,251.59,52,,456,82,456,347,1,Appliances,SP,1
1096,ec6752845f9c553dcaeb40318b0df3ce,1,2017-05-26 15:30:00,593.36,98.13,6e066424e17b2da4b735194531fb99a6,2018-05-18 18:00:00,2018-05-23 20:38:00,2018-05-28,delivered,691.49,39,5.0,457,294,457,348,1,Musical Instruments,GO,1
1097,ed6f828ab9f3f7383d3ba2115000bf34,1,2018-08-13 22:05:00,52.5,19.34,6d55b4560e6c8ec28f8ba8099b442400,2018-04-14 08:18:00,2018-05-03 16:57:00,2018-05-09,delivered,71.84,45,19.0,458,90,458,349,1,Kitchen Products,MG,1
1098,ed8e52d1265866c8e90410e3404bd82e,1,2018-07-10 15:55:00,52.5,19.34,e97f8593167749c6900418a170670da8,2017-07-09 17:14:00,2017-07-17 16:33:00,2017-08-07,delivered,71.84,51,8.0,459,271,459,350,1,Decor,PR,1
1099,edc7444663af179dd113423c0512b4e4,1,2018-03-05 14:31:00,66.0,78.63,3c4d7fdb25ab947c7ac866ba940f9c32,2018-02-11 18:29:00,2018-02-17 15:39:00,2018-02-26,delivered,144.63,19,6.0,460,207,460,351,1,Bathroom,SP,1
1100,edcc020b94ba865d7254269e6cdca99b,1,2017-12-26 10:53:00,127.48,16.81,c55681552ac6922a276fb013d773881b,2018-01-28 23:04:00,2018-02-02 00:55:00,2018-02-14,delivered,144.29,24,5.0,461,289,461,352,1,Art,PR,1
1101,ede6a833580744e002b0ee65323a3006,1,2018-08-08 15:24:00,122.99,63.11,0f88eb431888ffb9d726252b7ac8cefe,2018-08-17 15:11:00,2018-08-22 19:28:00,2018-09-12,delivered,186.1,25,5.0,462,43,462,353,1,Furniture,PR,1
1102,edeae57fd6bee25e030ac14863a6ae0f,1,2017-08-28 03:45:00,49.0,15.44,ccd9fc8fd74bc87817d864a5dfc1bf1d,2018-03-27 18:28:00,00:00:00,2018-04-12,canceled,64.44,25,,463,305,463,354,1,Musical Instruments,SP,1
1103,ee72ce44903a7907d3c84f46ef2dd863,1,2017-05-26 09:04:00,49.0,15.44,c209709f857255c80d07a0be8c630b0d,2018-07-25 13:15:00,2018-08-11 17:57:00,2018-08-27,delivered,64.44,37,17.0,464,70,464,355,1,Home Design,SP,1
1104,ee7de003de847c16e21f5298adf1d963,1,2018-04-16 16:55:00,29.99,7.87,459c24ec5bb599541f309cb00cd2cf60,2018-04-14 17:17:00,2018-04-20 23:26:00,2018-05-10,delivered,37.86,24,6.0,465,242,465,356,1,Clothing,RJ,1
1105,ee8dd407e306b0808fd6fddc17ea6f78,1,2018-04-24 17:58:00,59.9,24.7,ba7ae7b528a2b8359ff63e3014da964c,2018-04-12 13:41:00,2018-04-18 20:03:00,2018-04-30,delivered,84.6,48,6.0,466,41,466,357,1,Kitchen Products,SP,1
1106,eed169e888ef45d577ec9d8972a597c6,1,2017-11-08 03:31:00,62.0,24.7,a6d8302831afb228546eccf6cb3b3b48,2017-08-03 08:54:00,2017-08-12 12:49:00,2017-08-25,delivered,86.7,20,9.0,467,201,467,358,1,Art,SP,1
1107,ef05517739d9d696e069b1a16ca947fd,1,2017-08-03 17:50:00,102.0,10.13,6d9c0dc8d49cf9b9ff824bf1b0f79b4a,2018-05-15 20:00:00,2018-06-04 18:06:00,2018-06-08,delivered,112.13,58,20.0,468,275,468,359,1,Gadgets,BA,1
1108,ef91e98c27841eead891942911000752,1,2017-12-14 18:32:00,27.9,15.1,33e824e5fde35ad626278feba806c772,2018-06-04 15:54:00,2018-06-06 18:27:00,2018-06-28,delivered,43.0,20,2.0,469,117,469,360,1,Makeup,SP,1
1109,efcb1e3ac5e7826d0395156ddcce513d,1,2018-02-01 15:58:00,196.0,11.98,197572fc8f1878d0a94195ac840dd947,2017-11-28 23:39:00,2017-12-20 19:17:00,2017-12-28,delivered,207.98,31,22.0,470,213,470,361,1,Home Design,SP,1
1110,f00f18b889a2223a359c04fb790de5c9,1,2018-04-25 02:51:00,389.0,22.63,0125fb08af5c9dd55731090aafc63ac8,2018-01-09 23:15:00,2018-01-15 17:07:00,2018-02-08,delivered,411.63,59,6.0,471,99,471,362,1,Kitchen Products,SP,1
1111,f027a72924b60764c1856fdd63de5316,1,2018-07-02 11:18:00,119.99,16.47,07af1aef7bf4d17ec7f0f166e9025fc9,2017-10-05 14:37:00,2017-10-18 20:54:00,2017-10-31,delivered,136.45999999999998,23,13.0,472,174,472,363,1,Home Design,SP,1
1112,f099e70d7cf0a758ccb7fb362d477166,1,2017-03-31 16:10:00,27.99,14.1,43f7616a8f37a874ee893f0dea3ba593,2018-03-06 13:02:00,2018-04-10 01:34:00,2018-03-26,delivered,42.089999999999996,23,35.0,473,158,473,364,0,Shoes,SP,0
1113,f0ad79b0aabc7f8793cee5df723fcda9,1,2017-07-06 12:45:00,54.99,14.7,7d373e92dd3086b4c37e9868fc8999c1,2018-06-13 09:27:00,2018-06-19 18:17:00,2018-06-28,delivered,69.69,28,6.0,474,212,474,365,1,Home Design,SP,1
1114,f0c5bf0424d3e7459403f791bf76f03d,1,2018-02-01 15:34:00,88.9,16.06,5608c8ba4ec9e036b755a199c5fd51ef,2017-04-16 15:43:00,2017-04-26 14:24:00,2017-05-18,delivered,104.96000000000001,19,10.0,475,280,475,366,1,Books,SC,1
1115,f0c8fa435e06ab4c026e78d690a6948d,1,2018-01-02 18:27:00,899.0,21.2,c209709f857255c80d07a0be8c630b0d,2017-10-15 15:41:00,2017-10-26 19:57:00,2017-11-07,delivered,920.2,37,11.0,476,70,476,367,1,Clothing,SP,1
1116,f0f2afc6bc6d17723eaf3a95ff93f674,1,2017-07-13 09:15:00,120.0,17.28,a1605a83a0e36258d7eb2da55bb5ff4c,2017-09-26 18:14:00,2017-10-06 19:47:00,2017-10-13,delivered,137.28,20,10.0,477,217,477,368,1,Clothing,SP,1
1117,f11a42c865e929c2b7709f3390d1bc7f,1,2018-02-06 02:53:00,279.99,16.72,16adfb3d3d55b81af6248041ba561882,2017-03-21 16:47:00,2017-04-12 14:34:00,2017-04-11,delivered,296.71000000000004,26,22.0,478,240,478,369,0,Accessories,SC,0
1118,f1331ba967671bd1a0cc183d806c57c7,1,2018-07-23 17:25:00,59.0,15.16,a5d931bbaafdee2e1fd7353cf0c31f05,2018-01-10 13:04:00,2018-01-24 20:45:00,2018-02-09,delivered,74.16,45,14.0,479,251,479,370,1,Sports,SC,1
1119,f142ccab4f2274122d3b10c539737deb,1,2018-07-23 17:25:00,243.37,53.83,86e5bace0b99ae394e73ee02a28fa10e,2017-11-23 20:44:00,2017-12-01 22:18:00,2017-12-13,delivered,297.2,35,8.0,480,272,480,371,1,Jewelry,SP,1
1120,f161d2927f0847f8fd74ebeb8a7b3a80,1,2018-08-08 16:35:00,249.48,16.5,feaa8891b941fef98112c26ef7c19cee,2017-07-02 09:51:00,2017-07-19 16:45:00,2017-08-02,delivered,265.98,19,17.0,481,250,481,372,1,Pets,SP,1
1121,f16dee6de72d9dcf6b644a19233a39da,1,2018-08-05 23:10:00,35.0,19.32,41b75ed52acfa208903915c459a5e3fd,2018-04-21 15:10:00,2018-04-26 21:57:00,2018-05-16,delivered,54.32,25,5.0,482,279,482,373,1,Gadgets,SP,1
1122,f19b492f25812691633dffcf530146f6,1,2018-07-05 20:58:00,35.0,19.32,d6ed810cf6ad03d565b645f0eb0d12a7,2018-02-03 13:54:00,2018-02-19 13:27:00,2018-03-14,delivered,54.32,26,16.0,483,297,483,374,1,Kitchen Products,SC,1
1123,f1c678e4d14a34ff56f675634bce6b15,1,2018-07-17 09:30:00,99.9,0.0,c6b7dcd3718d1ad87f069d32a8566ce2,2017-02-07 20:32:00,2017-02-16 10:45:00,2017-03-06,delivered,99.9,25,9.0,484,45,484,375,1,Clothing,SP,1
1124,f1e56e6888d31427f56814ae6077aa45,1,2018-03-12 03:35:00,14.99,8.29,f02249d034341b86c6bf3dd4ccc2bd2c,2018-08-06 20:57:00,2018-08-15 20:08:00,2018-08-29,delivered,23.28,21,9.0,485,126,485,376,1,Furniture,SP,1
1125,f1eb378be592a06b8c3c6006b7d7102e,1,2017-08-16 21:24:00,109.73,16.53,15b3549f16e0f7bdc1afcbad647eb8a6,2017-11-27 16:36:00,2017-12-04 16:45:00,2017-12-21,delivered,126.26,54,7.0,486,221,486,377,1,Makeup,MG,1
1126,f22420a030f491fdcaabbc5573a9ff39,1,2018-05-03 23:30:00,9.0,14.1,163b27a06a32c2fa565927170b59b5d4,2018-01-17 21:22:00,2018-01-20 12:07:00,2018-02-01,delivered,23.1,58,3.0,487,39,487,378,1,Shoes,SP,1
1127,f290369adad755bf94b365f0494dd617,1,2017-11-08 08:15:00,239.0,19.25,2a63862c48140ff3de7e30f323eedec6,2017-12-12 08:14:00,2017-12-14 20:57:00,2018-01-03,delivered,258.25,28,2.0,488,312,488,379,1,Accessories,SP,1
1128,f2c6ff67de86de120cd2f5ac181e9fd5,1,2018-03-09 16:29:00,13.99,16.11,6f8b40e5fdbd4a4b4dbaadc56f4bf681,2017-10-23 09:24:00,2017-10-24 21:57:00,2017-11-03,delivered,30.1,40,1.0,489,97,489,380,1,Decor,SC,1
1129,f2d45d510df2224a3cac856602af7486,1,2018-03-09 16:29:00,29.99,16.79,f4118facd33f966e80b9fabbf0ca2547,2018-08-13 20:48:00,00:00:00,2018-08-27,shipped,46.78,51,,490,195,490,381,1,Bathroom,MG,1
1130,f2d47fbf55381cc42d5a3a8afc7f060a,1,2018-04-23 05:55:00,189.99,27.41,d43e7cbf7354f1f46a7a1b30701017b3,2018-07-17 12:46:00,2018-07-21 18:46:00,2018-07-25,delivered,217.4,26,4.0,491,259,491,382,1,Art,SP,1
1131,f31821b89453086fb83d13d1ce46a51e,1,2018-04-23 05:55:00,55.0,15.83,f3795e38cc5b655e26e94d1cc21263fa,2017-08-22 14:21:00,2017-09-13 17:16:00,2017-09-12,delivered,70.83,19,22.0,492,210,492,383,0,Appliances,RJ,0
1132,f353cd55addf6569b4bfa27e1d08367b,1,2017-07-28 19:35:00,58.99,15.29,693343dbec3bbc6b1641ee705715a12f,2018-03-15 16:11:00,2018-04-03 00:38:00,2018-04-13,delivered,74.28,24,19.0,493,223,493,384,1,Furniture,PR,1
1133,f38d933ca0830750c110bf1a402d0d2a,1,2018-05-03 03:35:00,99.9,17.18,6acc5385a15c441abe050fc7abda50bf,2018-01-22 11:03:00,2018-02-01 17:38:00,2018-02-19,delivered,117.08000000000001,37,10.0,494,196,494,385,1,Makeup,SP,1
1134,f3cd1f125e0e08854ac5e58ab441cf67,1,2018-05-03 03:35:00,25.99,5.31,9294c7088c7a37baed4923945669de99,2018-06-28 14:38:00,2018-07-06 14:04:00,2018-07-30,delivered,31.299999999999997,21,8.0,495,345,495,386,1,Jewelry,AC,1
1135,f3e2f155986b15b3fc25a97303ab4440,1,2018-05-03 03:35:00,25.99,9.57,c836c92436fdcd6e5475ef442481385c,2018-02-22 11:59:00,2018-03-07 17:40:00,2018-03-14,delivered,35.56,21,13.0,496,138,496,387,1,Kitchen Products,PR,1
1136,f3edeb6abd99f61bd94454f9e7687b67,1,2018-05-03 03:35:00,107.9,18.56,48efc7def11f9a644e1993a3d97361d2,2017-05-04 19:27:00,2017-05-12 14:51:00,2017-05-25,delivered,126.46000000000001,18,8.0,497,26,497,388,1,Kitchen Products,RJ,1
1137,f3f48b527972908a9a5c7f5593eea307,1,2018-05-03 03:35:00,53.9,33.93,fb7321c807106363b749c783f41de4fc,2017-11-24 23:01:00,2017-12-11 18:14:00,2018-01-02,delivered,87.83,20,17.0,498,281,498,389,1,Gadgets,SP,1
1138,f4021afbf70a873e407181a0a76e64e3,1,2018-07-02 08:57:00,53.9,33.93,77d6cd89498a8cd9762daa48e8e8b797,2018-04-09 22:05:00,2018-04-18 23:52:00,2018-05-08,delivered,87.83,24,9.0,499,172,499,390,1,Toys,SP,1
1139,f4044d3433dd6aa1337504bd223baa5e,1,2016-10-14 08:14:00,49.9,12.48,8dfb9fff0eac6a63f34ed7707068e988,2018-08-17 09:26:00,2018-08-24 19:21:00,2018-09-03,delivered,62.379999999999995,25,7.0,500,101,500,391,1,Clothing,SP,1
1140,f4371828f48e2b5080d079e60138f149,1,2017-12-21 19:10:00,185.81,17.06,45aba165580af1596b291956b7b7849c,2018-02-23 21:50:00,2018-03-12 18:58:00,2018-03-19,delivered,202.87,36,17.0,501,200,501,392,1,Sports,SP,1
1141,f4d3885e12fd29bbafcfd279895c05c0,1,2017-07-24 19:30:00,501.9,17.26,a2acf58dde7a492ea0fa65b16c530a78,2018-04-14 19:36:00,2018-04-19 22:48:00,2018-05-15,delivered,519.16,25,5.0,502,103,502,393,1,Makeup,PR,1
1142,f4d3a6f8b3c011cb012b39fdfb4817e8,1,2018-08-10 08:50:00,97.9,16.94,52b088042a61c6a03ba2027a6dd929cc,2017-05-30 10:59:00,2017-06-05 12:18:00,2017-06-23,delivered,114.84,35,6.0,503,162,503,394,1,Shoes,SP,1
1143,f4e3efa8e78dfe5fcf02d849dabe3869,1,2018-03-08 17:35:00,76.0,18.83,d7dca5075c207d22e930c7ab977c80e5,2018-07-31 17:46:00,2018-08-06 17:54:00,2018-08-09,delivered,94.83,47,6.0,504,197,504,395,1,Sports,SP,1
1144,f51dee029e4d8a8d3cf9a33de36dce7c,1,2018-03-26 14:31:00,15.32,18.0,a1a9bf49d51890f5f5db649034c7b59f,2018-01-30 14:45:00,2018-02-07 20:18:00,2018-03-05,delivered,33.32,36,8.0,505,347,505,396,1,Musical Instruments,SP,1
1145,f5c752a78da14f68db4afacc9d3c61d3,1,2018-03-16 08:30:00,45.9,12.65,7a91ff7dd6e77ba0f5ce7698cd7ba73b,2017-02-21 11:31:00,2017-03-10 11:58:00,2017-03-20,delivered,58.55,57,17.0,506,334,506,397,1,Pets,SP,1
1146,f5e5bce7921ab21b3f8b99aad9667d53,1,2017-12-19 05:50:00,45.9,12.71,15b3549f16e0f7bdc1afcbad647eb8a6,2017-05-24 03:14:00,2017-06-01 11:18:00,2017-06-16,delivered,58.61,54,8.0,507,221,507,398,1,Appliances,SP,1
1147,f605124d27f2e57fff4d4555277d0dbd,1,2017-12-21 02:51:00,45.9,12.71,c60c5563690f2a27a76f4d8ba53c2a85,2018-08-16 09:08:00,2018-08-22 23:38:00,2018-08-30,delivered,58.61,19,6.0,508,293,508,218,1,Clothing,RS,1
1148,f60d6aa784f2b40b2eff64449d1e79ed,1,2018-05-29 23:17:00,53.9,0.0,00e872ca2fc94e59982286e69f186e0e,2017-10-04 21:04:00,2017-10-16 21:08:00,2017-11-01,delivered,53.9,23,12.0,509,94,509,219,1,Art,RJ,1
1149,f71db65486473af693cb9575b5b77acb,1,2017-12-26 10:11:00,53.9,0.0,adf61ad8994414035684cea95e70549e,2018-08-23 16:23:00,2018-08-28 19:27:00,2018-08-28,delivered,53.9,22,5.0,510,255,510,220,0,Books,SC,0
1150,f71e43a268bbabaa7736af38f0c02710,1,2018-08-06 13:04:00,21.99,15.1,8bf1dc98223704657288b7653abab62b,2018-04-19 22:39:00,2018-05-04 13:58:00,2018-05-17,delivered,37.089999999999996,26,15.0,511,235,511,221,1,Sports,SP,1
1151,f72c493e7f65e42101baca23c7c2fd90,1,2017-06-16 11:10:00,83.9,28.99,11a58793327e4f480717491484f4372a,2017-07-27 18:04:00,2017-08-03 19:32:00,2017-08-18,delivered,112.89,23,7.0,512,182,512,222,1,Clothing,SP,1
1152,f765267bcbede7982c8ecdbe594fa249,1,2018-05-30 11:51:00,49.99,8.88,82c199ce18d8d976f3029a4310e8ac5c,2017-06-13 11:17:00,2017-06-23 10:42:00,2017-07-13,delivered,58.870000000000005,57,10.0,513,270,513,223,1,Kitchen Products,RJ,1
1153,f7bb6bf5a28b347af13018a4b21ced6d,1,2017-09-13 04:25:00,50.0,15.1,bacd3fc37792ceefcb45e0e90c9ffe42,2017-07-12 22:37:00,2017-07-24 15:15:00,2017-08-01,delivered,65.1,27,12.0,514,83,514,224,1,Bathroom,SP,1
1154,f86f46ee31cc78320b5970d106ed26cc,1,2018-08-03 12:44:00,61.2,11.15,a06d94b5d758fbc36c8f679d98ae1fc5,2018-06-24 19:21:00,2018-06-29 15:19:00,2018-07-18,delivered,72.35000000000001,47,5.0,515,189,515,225,1,Bathroom,SP,1
1155,f87b019430922741706698256b753421,1,2017-09-06 18:05:00,81.9,15.32,197572fc8f1878d0a94195ac840dd947,2018-05-11 22:31:00,2018-05-21 11:58:00,2018-05-30,delivered,97.22,31,10.0,516,213,516,226,1,Appliances,SC,1
1156,f8aba426293f758e260c19ee0f1982da,1,2018-07-27 10:32:00,79.9,12.9,0c13ce784ebdf9b7ac9dc35dac2f10fc,2018-05-03 23:22:00,2018-05-10 22:11:00,2018-05-22,delivered,92.80000000000001,18,7.0,517,311,517,227,1,Pets,SP,1
1157,f8ff4b3861d957e056ce454bffbb4ff0,1,2018-03-12 11:55:00,27.99,14.08,5476fc5a4a6fd7f746b9e0461a585ec8,2017-03-23 12:27:00,2017-04-04 15:17:00,2017-04-27,delivered,42.07,53,12.0,518,191,518,228,1,Appliances,SP,1
1158,f926f5a21b7bab3b81bffa528bcb1ea3,1,2018-05-16 13:30:00,1820.0,81.62,07187f9425311d0bd2a5451169bb8c3c,2017-11-24 17:58:00,2017-12-04 19:56:00,2017-12-18,delivered,1901.62,42,10.0,519,290,519,229,1,Makeup,SP,1
1159,f96c95462f9bc5192f6ce1985d4a29be,1,2018-03-09 12:30:00,15.99,14.52,f42ed5286ed2c811df0db5d230eb8383,2017-05-13 22:23:00,2017-05-23 13:58:00,2017-06-06,delivered,30.509999999999998,22,10.0,520,278,520,230,1,Appliances,SP,1
1160,f988dc242c742c1dfde32b24032b8fb3,1,2017-06-22 17:15:00,240.0,14.7,11a58793327e4f480717491484f4372a,2018-01-06 10:38:00,2018-01-16 23:23:00,2018-01-31,delivered,254.7,23,10.0,521,182,521,231,1,Pets,SP,1
1161,f99e3215de6016797bab522d7a8fb5dd,1,2017-06-22 17:15:00,89.99,38.47,aaea7e9a2d2432c24a03eb74cc430c8a,2018-06-05 19:44:00,2018-06-12 22:05:00,2018-07-16,delivered,128.45999999999998,21,7.0,522,148,522,232,1,Sports,SP,1
1162,f9ae26d365fbefe7d1d7510effa84d3d,1,2017-08-10 13:10:00,399.9,13.41,d74dfc7a1504f45d7880c12e7f8fe142,2018-02-22 14:48:00,2018-03-01 23:34:00,2018-03-16,delivered,413.31,32,7.0,523,219,523,233,1,Accessories,SP,1
1163,fa28bd97430eae2d2b4f9441a25749c1,1,2017-12-15 12:13:00,89.9,17.88,aa5824451a9437648ed4dcdac530566d,2017-04-15 03:21:00,2017-04-20 08:14:00,2017-05-17,delivered,107.78,28,5.0,524,119,524,234,1,Furniture,MG,1
1164,fa906f338cee30a984d0945b3832e431,1,2017-10-05 02:14:00,89.9,17.88,e3cf594a99e810f58af53ed4820f25e5,2017-09-17 16:04:00,2017-10-02 21:14:00,2017-10-13,delivered,107.78,22,15.0,525,9,525,235,1,Toys,SP,1
1165,fa96c5866627abf8d7c8e2e371eb2504,1,2018-02-22 17:10:00,78.0,21.35,72061fff095d8325b311ea24e2f4a2b5,2017-12-12 22:27:00,2017-12-28 16:47:00,2018-01-10,delivered,99.35,37,16.0,526,273,526,236,1,Toys,GO,1
1166,fa9afc1d64be50bf4d2d1bb2d63cc6da,1,2017-03-22 08:53:00,28.8,8.36,d5a1c9ee66337a40a8b95be64166da60,2018-02-05 14:35:00,2018-02-26 16:05:00,2018-03-12,delivered,37.16,22,21.0,527,264,527,237,1,Musical Instruments,MG,1
1167,fa9f5a4655d840e1de98632fa80c98f4,1,2017-09-25 11:03:00,67.99,8.88,03dabd77cb0ed7a26fafe19e36b67742,2017-04-11 18:19:00,2017-05-05 14:28:00,2017-05-17,delivered,76.86999999999999,60,24.0,528,20,528,238,1,Musical Instruments,SP,1
1168,fad470f7841d90564d1d57919dc69bda,1,2018-08-17 11:45:00,65.0,25.73,459c24ec5bb599541f309cb00cd2cf60,2018-08-14 12:13:00,2018-08-17 23:08:00,2018-08-27,delivered,90.73,24,3.0,529,242,529,239,1,Makeup,RJ,1
1169,faf132fb35b3b3b533a67efbd6e7c02d,1,2018-03-12 03:51:00,89.99,18.21,320388520e5f7afe7c97489ea2732796,2017-04-22 20:28:00,2017-05-05 15:37:00,2017-05-26,delivered,108.19999999999999,25,13.0,530,208,530,240,1,Sports,SP,1
1170,fb92e5acbb4a91e36528fd0f21a25eaf,1,2017-05-16 07:35:00,104.99,17.98,2cac9c1a43808ace14f1598744f4a28a,2017-11-11 09:19:00,2017-11-26 14:12:00,2017-12-06,delivered,122.97,36,15.0,531,169,531,241,1,Art,SP,1
1171,fb9b2930f4a30f96c7cc98eaaa85e5f0,1,2017-08-25 02:45:00,13.99,7.78,63ebabf91afda8d43e0f6412fcfe6bf1,2017-11-24 14:15:00,2017-12-17 10:47:00,2017-12-14,delivered,21.77,21,23.0,532,306,532,242,0,Musical Instruments,SP,0
1172,fbb1dcc23c750e40b43bed6f5dc230a1,1,2018-05-18 11:19:00,3.49,16.79,bd3001c423ef9a9092b0a5158f1ccdf6,2018-02-19 09:49:00,2018-03-07 23:29:00,2018-03-15,delivered,20.28,28,16.0,533,69,533,243,1,Shoes,SP,1
1173,fc1d4a8adb62b480c591455600955b2f,1,2017-08-11 11:30:00,3.49,16.79,96d0aa18ee946b81f6b78e07830194a2,2018-04-28 13:09:00,2018-05-04 15:56:00,2018-05-21,delivered,20.28,28,6.0,534,109,534,244,1,Books,SC,1
1174,fc3c882665c98c9b737a7b1b3aa6c553,1,2017-08-11 11:30:00,29.99,16.32,7a91ff7dd6e77ba0f5ce7698cd7ba73b,2018-04-17 18:41:00,00:00:00,2018-05-04,canceled,46.31,57,,535,334,535,245,1,Books,MG,1
1175,fc672e550fbf1531d3d83ee024aaeb16,1,2017-10-31 15:46:00,16.9,10.96,5476fc5a4a6fd7f746b9e0461a585ec8,2017-11-20 11:46:00,2017-11-30 21:14:00,2017-12-15,delivered,27.86,53,10.0,536,191,536,246,1,Pets,SP,1
1176,fc9478f69096b445f096798b968fbbd3,1,2017-06-21 06:42:00,63.0,23.35,9190d6ac7534e99da5edfd3aa43b29a6,2017-07-27 14:33:00,2017-08-01 18:42:00,2017-08-09,delivered,86.35,40,5.0,537,287,537,247,1,Makeup,SP,1
1177,fca6ed705412583f53b63049a9604601,1,2017-04-11 14:45:00,89.0,23.35,f807403776737da279aba36583afa4df,2018-03-03 15:50:00,2018-04-05 21:21:00,2018-03-27,delivered,112.35,19,33.0,538,194,538,248,0,Shoes,SP,0
1178,fcceb7beda0bafc845956f10e4aebfd8,1,2018-04-20 19:11:00,159.0,19.21,b2c9b1bf57d5e980f6ec3975c65e40ed,2017-07-19 20:41:00,2017-07-31 18:14:00,2017-08-18,delivered,178.21,41,12.0,539,142,539,249,1,Bathroom,PR,1
1179,fce519e8efb0019251a9379e9bd86a0c,1,2018-08-07 21:50:00,99.99,16.95,4e0e24ed6b791dca50eacced49d5e2d1,2017-07-25 23:39:00,00:00:00,2017-08-07,shipped,116.94,51,,540,222,540,250,1,Makeup,SP,1
1180,fcf380438c697a895901151d7a333c5c,1,2017-12-01 15:38:00,23.89,8.72,2c66c0b1075c04c7f6e113de9e3a89d9,2017-10-19 12:07:00,2017-10-26 17:32:00,2017-10-31,delivered,32.61,25,7.0,541,89,541,251,1,Accessories,SP,1
